193,0,3,13,0
194,0,3,14,0
195,0,3,15,0
196,0,3,16,0
197,0,3,17,0
198,0,3,18,0
199,0,3,19,0
200,0,3,20,0
201,0,3,21,0
202,0,3,22,0
203,0,3,23,0
204,0,3,24,0
205,0,3,25,0
206,0,3,26,0
207,0,3,27,0
208,0,3,28,0
209,0,3,29,0
210,0,3,30,0
211,0,3,31,0
212,0,3,32,0
213,0,3,33,0
214,0,3,34,0
215,0,3,35,0
216,0,3,36,0
217,0,3,37,0
218,0,3,38,0
219,0,3,39,0
220,0,3,40,0
221,0,3,41,0
222,0,3,42,0
223,0,3,43,0
224,0,3,44,0
225,0,3,45,0
226,0,3,46,0
227,0,3,47,0
228,0,3,48,0
229,0,3,49,0
230,0,3,50,0
231,0,3,51,0
232,0,3,52,0
233,0,3,53,0
234,0,3,54,0
235,0,3,55,0
236,0,3,56,0
237,0,3,57,0
238,0,3,58,0
239,0,3,59,0
240,0,4,0,0
241,0,4,1,0
242,0,4,2,0
243,0,4,3,0
244,0,4,4,0
245,0,4,5,0
246,0,4,6,0
247,0,4,7,0
248,0,4,8,0
249,0,4,9,0
250,0,4,10,0
251,0,4,11,0
252,0,4,12,0
253,0,4,13,0
254,0,4,14,0
255,0,4,15,0
256,0,4,16,0
257,0,4,17,0
258,0,4,18,0
259,0,4,19,0
260,0,4,20,0
261,0,4,21,0
262,0,4,22,0
263,0,4,23,0
264,0,4,24,0
265,0,4,25,0
266,0,4,26,0
267,0,4,27,0
268,0,4,28,0
269,0,4,29,0
270,0,4,30,0
271,0,4,31,0
272,0,4,32,0
273,0,4,33,0
274,0,4,34,0
275,0,4,35,0
276,0,4,36,0
277,0,4,37,0
278,0,4,38,0
279,0,4,39,0
280,0,4,40,0
281,0,4,41,0
282,0,4,42,0
283,0,4,43,0
284,0,4,44,0
285,0,4,45,0
286,0,4,46,0
287,0,4,47,0
288,0,4,48,0
289,0,4,49,0
290,0,4,50,0
291,0,4,51,0
292,0,4,52,0
293,0,4,53,0
294,0,4,54,0
295,0,4,55,0
296,0,4,56,0
297,0,4,57,0
298,0,4,58,0
299,0,4,59,0
300,0,5,0,0
301,0,5,1,0
302,0,5,2,0
303,0,5,3,0
304,0,5,4,0
305,0,5,5,0
306,0,5,6,0
307,0,5,7,0
308,0,5,8,0
309,0,5,9,0
310,0,5,10,0
311,0,5,11,0
312,0,5,12,0
313,0,5,13,0
314,0,5,14,0
315,0,5,15,0
316,0,5,16,0
317,0,5,17,0
318,0,5,18,0
319,0,5,19,0
320,0,5,20,0
321,0,5,21,0
322,0,5,22,0
323,0,5,23,0
324,0,5,24,0
325,0,5,25,0
326,0,5,26,0
327,0,5,27,0
328,0,5,28,0
329,0,5,29,0
330,0,5,30,0
331,0,5,31,0
332,0,5,32,0
333,0,5,33,0
334,0,5,34,0
335,0,5,35,0
336,0,5,36,0
337,0,5,37,0
338,0,5,38,0
339,0,5,39,0
340,0,5,40,0
341,0,5,41,0
342,0,5,42,0
343,0,5,43,0
344,0,5,44,0
345,0,5,45,0
346,0,5,46,0
347,0,5,47,0
348,0,5,48,0
349,0,5,49,0
350,0,5,50,0
351,0,5,51,0
352,0,5,52,0
353,0,5,53,0
354,0,5,54,0
355,0,5,55,0
356,0,5,56,0
357,0,5,57,0
358,0,5,58,0
359,0,5,59,0
360,0,6,0,0
361,0,6,1,0
362,0,6,2,0
363,0,6,3,0
364,0,6,4,0
365,0,6,5,0
366,0,6,6,0
367,0,6,7,0
368,0,6,8,0
369,0,6,9,0
370,0,6,10,0
371,0,6,11,0
372,0,6,12,0
373,0,6,13,0
374,0,6,14,0
375,0,6,15,0
376,0,6,16,0
377,0,6,17,0
378,0,6,18,0
379,0,6,19,0
380,0,6,20,0
381,0,6,21,0
382,0,6,22,0
383,0,6,23,0
384,0,6,24,0
385,0,6,25,0
386,0,6,26,0
387,0,6,27,0
388,0,6,28,0
389,0,6,29,0
390,0,6,30,0
391,0,6,31,0
392,0,6,32,0
393,0,6,33,0
394,0,6,34,0
395,0,6,35,0
396,0,6,36,0
397,0,6,37,0
398,0,6,38,0
399,0,6,39,0
400,0,6,40,0
401,0,6,41,0
402,0,6,42,0
403,0,6,43,0
404,0,6,44,0
405,0,6,45,0
406,0,6,46,0
407,0,6,47,0
408,0,6,48,0
409,0,6,49,0
410,0,6,50,0
411,0,6,51,0
412,0,6,52,0
413,0,6,53,0
414,0,6,54,0
415,0,6,55,0
416,0,6,56,0
417,0,6,57,0
418,0,6,58,0
419,0,6,59,0
420,0,7,0,0
421,0,7,1,0
422,0,7,2,0
423,0,7,3,0
424,0,7,4,0
425,0,7,5,0
426,0,7,6,0
427,0,7,7,0
428,0,7,8,0
429,0,7,9,0
430,0,7,10,0
431,0,7,11,0
432,0,7,12,0
433,0,7,13,0
434,0,7,14,0
435,0,7,15,0
436,0,7,16,0
437,0,7,17,0
438,0,7,18,0
439,0,7,19,0
440,0,7,20,0
441,0,7,21,0
442,0,7,22,0
443,0,7,23,0
444,0,7,24,0
445,0,7,25,0
446,0,7,26,0
447,0,7,27,0
448,0,7,28,0
449,0,7,29,0
450,0,7,30,0
451,0,7,31,0
452,0,7,32,0
453,0,7,33,0
454,0,7,34,0
455,0,7,35,0
456,0,7,36,0
457,0,7,37,0
458,0,7,38,0
459,0,7,39,0
460,0,7,40,0
461,0,7,41,0
462,0,7,42,0
463,0,7,43,0
464,0,7,44,0
465,0,7,45,0
466,0,7,46,0
467,0,7,47,0
468,0,7,48,0
469,0,7,49,0
470,0,7,50,0
471,0,7,51,0
472,0,7,52,0
473,0,7,53,0
474,0,7,54,0
475,0,7,55,0
476,0,7,56,0
477,0,7,57,0
478,0,7,58,0
479,0,7,59,0
480,0,8,0,0
481,0,8,1,0
482,0,8,2,0
483,0,8,3,0
484,0,8,4,0
485,0,8,5,0
486,0,8,6,0
487,0,8,7,0
488,0,8,8,0
489,0,8,9,0
490,0,8,10,0
491,0,8,11,0
492,0,8,12,0
493,0,8,13,0
494,0,8,14,0
495,0,8,15,0
496,0,8,16,0
497,0,8,17,0
498,0,8,18,0
499,0,8,19,0
500,0,8,20,0
501,0,8,21,0
502,0,8,22,0
503,0,8,23,0
504,0,8,24,0
505,0,8,25,0
506,0,8,26,0
507,0,8,27,0
508,0,8,28,0
509,0,8,29,0
510,0,8,30,0
511,0,8,31,0
512,0,8,32,0
513,0,8,33,0
514,0,8,34,0
515,0,8,35,0
516,0,8,36,0
517,0,8,37,0
518,0,8,38,0
519,0,8,39,0
520,0,8,40,0
521,0,8,41,0
522,0,8,42,0
523,0,8,43,0
524,0,8,44,0
525,0,8,45,0
526,0,8,46,0
527,0,8,47,0
528,0,8,48,0
529,0,8,49,0
530,0,8,50,0
531,0,8,51,0
532,0,8,52,0
533,0,8,53,0
534,0,8,54,0
535,0,8,55,0
536,0,8,56,0
537,0,8,57,0
538,0,8,58,0
539,0,8,59,0
540,0,9,0,0
541,0,9,1,0
542,0,9,2,0
543,0,9,3,0
544,0,9,4,0
545,0,9,5,0
546,0,9,6,0
547,0,9,7,0
548,0,9,8,0
549,0,9,9,0
550,0,9,10,0
551,0,9,11,0
552,0,9,12,0
553,0,9,13,0
554,0,9,14,0
555,0,9,15,0
556,0,9,16,0
557,0,9,17,0
558,0,9,18,0
559,0,9,19,0
560,0,9,20,0
561,0,9,21,0
562,0,9,22,0
563,0,9,23,0
564,0,9,24,0
565,0,9,25,0
566,0,9,26,0
567,0,9,27,0
568,0,9,28,0
569,0,9,29,0
570,0,9,30,0
571,0,9,31,0
572,0,9,32,0
573,0,9,33,0
574,0,9,34,0
575,0,9,35,0
576,0,9,36,0
577,0,9,37,0
578,0,9,38,0
579,0,9,39,0
580,0,9,40,0
581,0,9,41,0
582,0,9,42,0
583,0,9,43,0
584,0,9,44,0
585,0,9,45,0
586,0,9,46,0
587,0,9,47,0
588,0,9,48,0
589,0,9,49,0
590,0,9,50,0
591,0,9,51,0
592,0,9,52,0
593,0,9,53,0
594,0,9,54,0
595,0,9,55,0
596,0,9,56,0
597,0,9,57,0
598,0,9,58,0
599,0,9,59,0
600,0,10,0,0
601,0,10,1,0
602,0,10,2,0
603,0,10,3,0
604,0,10,4,0
605,0,10,5,0
606,0,10,6,0
607,0,10,7,0
608,0,10,8,0
609,0,10,9,0
610,0,10,10,0
611,0,10,11,0
612,0,10,12,0
613,0,10,13,0
614,0,10,14,0
615,0,10,15,0
616,0,10,16,0
617,0,10,17,0
618,0,10,18,0
619,0,10,19,0
620,0,10,20,0
621,0,10,21,0
622,0,10,22,0
623,0,10,23,0
624,0,10,24,0
625,0,10,25,0
626,0,10,26,0
627,0,10,27,0
628,0,10,28,0
629,0,10,29,0
630,0,10,30,0
631,0,10,31,0
632,0,10,32,0
633,0,10,33,0
634,0,10,34,0
635,0,10,35,0
636,0,10,36,0
637,0,10,37,0
638,0,10,38,0
639,0,10,39,0
640,0,10,40,0
641,0,10,41,0
642,0,10,42,0
643,0,10,43,0
644,0,10,44,0
645,0,10,45,0
646,0,10,46,0
647,0,10,47,0
648,0,10,48,0
649,0,10,49,0
650,0,10,50,0
651,0,10,51,0
652,0,10,52,0
653,0,10,53,0
654,0,10,54,0
655,0,10,55,0
656,0,10,56,0
657,0,10,57,0
658,0,10,58,0
659,0,10,59,0
660,0,11,0,0
661,0,11,1,0
662,0,11,2,0
663,0,11,3,0
664,0,11,4,0
665,0,11,5,0
666,0,11,6,0
667,0,11,7,0
668,0,11,8,0
669,0,11,9,0
670,0,11,10,0
671,0,11,11,0
672,0,11,12,0
673,0,11,13,0
674,0,11,14,0
675,0,11,15,0
676,0,11,16,0
677,0,11,17,0
678,0,11,18,0
679,0,11,19,0
680,0,11,20,0
681,0,11,21,0
682,0,11,22,0
683,0,11,23,0
684,0,11,24,0
685,0,11,25,0
686,0,11,26,0
687,0,11,27,0
688,0,11,28,0
689,0,11,29,0
690,0,11,30,0
691,0,11,31,0
692,0,11,32,0
693,0,11,33,0
694,0,11,34,0
695,0,11,35,0
696,0,11,36,0
697,0,11,37,0
698,0,11,38,0
699,0,11,39,0
700,0,11,40,0
701,0,11,41,0
702,0,11,42,0
703,0,11,43,0
704,0,11,44,0
705,0,11,45,0
706,0,11,46,0
707,0,11,47,0
708,0,11,48,0
709,0,11,49,0
710,0,11,50,0
711,0,11,51,0
712,0,11,52,0
713,0,11,53,0
714,0,11,54,0
715,0,11,55,0
716,0,11,56,0
717,0,11,57,0
718,0,11,58,0
719,0,11,59,0
720,0,12,0,0
721,0,12,1,0
722,0,12,2,0
723,0,12,3,0
724,0,12,4,0
725,0,12,5,0
726,0,12,6,0
727,0,12,7,0
728,0,12,8,0
729,0,12,9,0
730,0,12,10,0
731,0,12,11,0
732,0,12,12,0
733,0,12,13,0
734,0,12,14,0
735,0,12,15,0
736,0,12,16,0
737,0,12,17,0
738,0,12,18,0
739,0,12,19,0
740,0,12,20,0
741,0,12,21,0
742,0,12,22,0
743,0,12,23,0
744,0,12,24,0
745,0,12,25,0
746,0,12,26,0
747,0,12,27,0
748,0,12,28,0
749,0,12,29,0
750,0,12,30,0
751,0,12,31,0
752,0,12,32,0
753,0,12,33,0
754,0,12,34,0
755,0,12,35,0
756,0,12,36,0
757,0,12,37,0
758,0,12,38,0
759,0,12,39,0
760,0,12,40,0
761,0,12,41,0
762,0,12,42,0
763,0,12,43,0
764,0,12,44,0
765,0,12,45,0
766,0,12,46,0
767,0,12,47,0
768,0,12,48,0
769,0,12,49,0
770,0,12,50,0
771,0,12,51,0
772,0,12,52,0
773,0,12,53,0
774,0,12,54,0
775,0,12,55,0
776,0,12,56,0
777,0,12,57,0
778,0,12,58,0
779,0,12,59,0
780,0,13,0,0
781,0,13,1,0
782,0,13,2,0
783,0,13,3,0
784,0,13,4,0
785,0,13,5,0
786,0,13,6,0
787,0,13,7,0
788,0,13,8,0
789,0,13,9,0
790,0,13,10,0
791,0,13,11,0
792,0,13,12,0
793,0,13,13,0
794,0,13,14,0
795,0,13,15,0
796,0,13,16,0
797,0,13,17,0
798,0,13,18,0
799,0,13,19,0
800,0,13,20,0
801,0,13,21,0
802,0,13,22,0
803,0,13,23,0
804,0,13,24,0
805,0,13,25,0
806,0,13,26,0
807,0,13,27,0
808,0,13,28,0
809,0,13,29,0
810,0,13,30,0
811,0,13,31,0
812,0,13,32,0
813,0,13,33,0
814,0,13,34,0
815,0,13,35,0
816,0,13,36,0
817,0,13,37,0
818,0,13,38,0
819,0,13,39,0
820,0,13,40,0
821,0,13,41,0
822,0,13,42,0
823,0,13,43,0
824,0,13,44,0
825,0,13,45,0
826,0,13,46,0
827,0,13,47,0
828,0,13,48,0
829,0,13,49,0
830,0,13,50,0
831,0,13,51,0
832,0,13,52,0
833,0,13,53,0
834,0,13,54,0
835,0,13,55,0
836,0,13,56,0
837,0,13,57,0
838,0,13,58,0
839,0,13,59,0
840,0,14,0,0
841,0,14,1,0
842,0,14,2,0
843,0,14,3,0
844,0,14,4,0
845,0,14,5,0
846,0,14,6,0
847,0,14,7,0
848,0,14,8,0
849,0,14,9,0
850,0,14,10,0
851,0,14,11,0
852,0,14,12,0
853,0,14,13,0
854,0,14,14,0
855,0,14,15,0
856,0,14,16,0
857,0,14,17,0
858,0,14,18,0
859,0,14,19,0
860,0,14,20,0
861,0,14,21,0
862,0,14,22,0
863,0,14,23,0
864,0,14,24,0
865,0,14,25,0
866,0,14,26,0
867,0,14,27,0
868,0,14,28,0
869,0,14,29,0
870,0,14,30,0
871,0,14,31,0
872,0,14,32,0
873,0,14,33,0
874,0,14,34,0
875,0,14,35,0
876,0,14,36,0
877,0,14,37,0
878,0,14,38,0
879,0,14,39,0
880,0,14,40,0
881,0,14,41,0
882,0,14,42,0
883,0,14,43,0
884,0,14,44,0
885,0,14,45,0
886,0,14,46,0
887,0,14,47,0
888,0,14,48,0
889,0,14,49,0
890,0,14,50,0
891,0,14,51,0
892,0,14,52,0
893,0,14,53,0
894,0,14,54,0
895,0,14,55,0
896,0,14,56,0
897,0,14,57,0
898,0,14,58,0
899,0,14,59,0
900,0,15,0,0
901,0,15,1,0
902,0,15,2,0
903,0,15,3,0
904,0,15,4,0
905,0,15,5,0
906,0,15,6,0
907,0,15,7,0
908,0,15,8,0
909,0,15,9,0
910,0,15,10,0
911,0,15,11,0
912,0,15,12,0
913,0,15,13,0
914,0,15,14,0
915,0,15,15,0
916,0,15,16,0
917,0,15,17,0
918,0,15,18,0
919,0,15,19,0
920,0,15,20,0
921,0,15,21,0
922,0,15,22,0
923,0,15,23,0
924,0,15,24,0
925,0,15,25,0
926,0,15,26,0
927,0,15,27,0
928,0,15,28,0
929,0,15,29,0
930,0,15,30,0
931,0,15,31,0
932,0,15,32,0
933,0,15,33,0
934,0,15,34,0
935,0,15,35,0
936,0,15,36,0
937,0,15,37,0
938,0,15,38,0
939,0,15,39,0
940,0,15,40,0
941,0,15,41,0
942,0,15,42,0
943,0,15,43,0
944,0,15,44,0
945,0,15,45,0
946,0,15,46,0
947,0,15,47,0
948,0,15,48,0
949,0,15,49,0
950,0,15,50,0
951,0,15,51,0
952,0,15,52,0
953,0,15,53,0
954,0,15,54,0
955,0,15,55,0
956,0,15,56,0
957,0,15,57,0
958,0,15,58,0
959,0,15,59,0
960,0,16,0,0
961,0,16,1,0
962,0,16,2,0
963,0,16,3,0
964,0,16,4,0
965,0,16,5,0
966,0,16,6,0
967,0,16,7,0
968,0,16,8,0
969,0,16,9,0
970,0,16,10,0
971,0,16,11,0
972,0,16,12,0
973,0,16,13,0
974,0,16,14,0
975,0,16,15,0
976,0,16,16,0
977,0,16,17,0
978,0,16,18,0
979,0,16,19,0
980,0,16,20,0
981,0,16,21,0
982,0,16,22,0
983,0,16,23,0
984,0,16,24,0
985,0,16,25,0
986,0,16,26,0
987,0,16,27,0
988,0,16,28,0
989,0,16,29,0
990,0,16,30,0
991,0,16,31,0
992,0,16,32,0
993,0,16,33,0
994,0,16,34,0
995,0,16,35,0
996,0,16,36,0
997,0,16,37,0
998,0,16,38,0
999,0,16,39,0
1000,0,16,40,0
1001,0,16,41,0
1002,0,16,42,0
1003,0,16,43,0
1004,0,16,44,0
1005,0,16,45,0
1006,0,16,46,0
1007,0,16,47,0
1008,0,16,48,0
1009,0,16,49,0
1010,0,16,50,0
1011,0,16,51,0
1012,0,16,52,0
1013,0,16,53,0
1014,0,16,54,0
1015,0,16,55,0
1016,0,16,56,0
1017,0,16,57,0
1018,0,16,58,0
1019,0,16,59,0
1020,0,17,0,0
1021,0,17,1,0
1022,0,17,2,0
1023,0,17,3,0
1024,0,17,4,0
1025,0,17,5,0
1026,0,17,6,0
1027,0,17,7,0
1028,0,17,8,0
1029,0,17,9,0
1030,0,17,10,0
1031,0,17,11,0
1032,0,17,12,0
1033,0,17,13,0
1034,0,17,14,0
1035,0,17,15,0
1036,0,17,16,0
1037,0,17,17,0
1038,0,17,18,0
1039,0,17,19,0
1040,0,17,20,0
1041,0,17,21,0
1042,0,17,22,0
1043,0,17,23,0
1044,0,17,24,0
1045,0,17,25,0
1046,0,17,26,0
1047,0,17,27,0
1048,0,17,28,0
1049,0,17,29,0
1050,0,17,30,0
1051,0,17,31,0
1052,0,17,32,0
1053,0,17,33,0
1054,0,17,34,0
1055,0,17,35,0
1056,0,17,36,0
1057,0,17,37,0
1058,0,17,38,0
1059,0,17,39,0
1060,0,17,40,0
1061,0,17,41,0
1062,0,17,42,0
1063,0,17,43,0
1064,0,17,44,0
1065,0,17,45,0
1066,0,17,46,0
1067,0,17,47,0
1068,0,17,48,0
1069,0,17,49,0
1070,0,17,50,0
1071,0,17,51,0
1072,0,17,52,0
1073,0,17,53,0
1074,0,17,54,0
1075,0,17,55,0
1076,0,17,56,0
1077,0,17,57,0
1078,0,17,58,0
1079,0,17,59,0
1080,0,18,0,0
1081,0,18,1,0
1082,0,18,2,0
1083,0,18,3,0
1084,0,18,4,0
1085,0,18,5,0
1086,0,18,6,0
1087,0,18,7,0
1088,0,18,8,0
1089,0,18,9,0
1090,0,18,10,0
1091,0,18,11,0
1092,0,18,12,0
1093,0,18,13,0
1094,0,18,14,0
1095,0,18,15,0
1096,0,18,16,0
1097,0,18,17,0
1098,0,18,18,0
1099,0,18,19,0
1100,0,18,20,0
1101,0,18,21,0
1102,0,18,22,0
1103,0,18,23,0
1104,0,18,24,0
1105,0,18,25,0
1106,0,18,26,0
1107,0,18,27,0
1108,0,18,28,0
1109,0,18,29,0
1110,0,18,30,0
1111,0,18,31,0
1112,0,18,32,0
1113,0,18,33,0
1114,0,18,34,0
1115,0,18,35,0
1116,0,18,36,0
1117,0,18,37,0
1118,0,18,38,0
1119,0,18,39,0
1120,0,18,40,0
1121,0,18,41,0
1122,0,18,42,0
1123,0,18,43,0
1124,0,18,44,0
1125,0,18,45,0
1126,0,18,46,0
1127,0,18,47,0
1128,0,18,48,0
1129,0,18,49,0
1130,0,18,50,0
1131,0,18,51,0
1132,0,18,52,0
1133,0,18,53,0
1134,0,18,54,0
1135,0,18,55,0
1136,0,18,56,0
1137,0,18,57,0
1138,0,18,58,0
1139,0,18,59,0
1140,0,19,0,0
1141,0,19,1,0
1142,0,19,2,0
1143,0,19,3,0
1144,0,19,4,0
1145,0,19,5,0
1146,0,19,6,0
1147,0,19,7,0
1148,0,19,8,0
1149,0,19,9,0
1150,0,19,10,0
1151,0,19,11,0
1152,0,19,12,0
1153,0,19,13,0
1154,0,19,14,0
1155,0,19,15,0
1156,0,19,16,0
1157,0,19,17,0
1158,0,19,18,0
1159,0,19,19,0
1160,0,19,20,0
1161,0,19,21,0
1162,0,19,22,0
1163,0,19,23,0
1164,0,19,24,0
1165,0,19,25,0
1166,0,19,26,0
1167,0,19,27,0
1168,0,19,28,0
1169,0,19,29,0
1170,0,19,30,0
1171,0,19,31,0
1172,0,19,32,0
1173,0,19,33,0
1174,0,19,34,0
1175,0,19,35,0
1176,0,19,36,0
1177,0,19,37,0
1178,0,19,38,0
1179,0,19,39,0
1180,0,19,40,0
1181,0,19,41,0
1182,0,19,42,0
1183,0,19,43,0
1184,0,19,44,0
1185,0,19,45,0
1186,0,19,46,0
1187,0,19,47,0
1188,0,19,48,0
1189,0,19,49,0
1190,0,19,50,0
1191,0,19,51,0
1192,0,19,52,0
1193,0,19,53,0
1194,0,19,54,0
1195,0,19,55,0
1196,0,19,56,0
1197,0,19,57,0
1198,0,19,58,0
1199,0,19,59,0
1200,0,20,0,0
1201,0,20,1,0
1202,0,20,2,0
1203,0,20,3,0
1204,0,20,4,0
1205,0,20,5,0
1206,0,20,6,0
1207,0,20,7,0
1208,0,20,8,0
1209,0,20,9,0
1210,0,20,10,0
1211,0,20,11,0
1212,0,20,12,0
1213,0,20,13,0
1214,0,20,14,0
1215,0,20,15,0
1216,0,20,16,0
1217,0,20,17,0
1218,0,20,18,0
1219,0,20,19,0
1220,0,20,20,0
1221,0,20,21,0
1222,0,20,22,0
1223,0,20,23,0
1224,0,20,24,0
1225,0,20,25,0
1226,0,20,26,0
1227,0,20,27,0
1228,0,20,28,0
1229,0,20,29,0
1230,0,20,30,0
1231,0,20,31,0
1232,0,20,32,0
1233,0,20,33,0
1234,0,20,34,0
1235,0,20,35,0
1236,0,20,36,0
1237,0,20,37,0
1238,0,20,38,0
1239,0,20,39,0
1240,0,20,40,0
1241,0,20,41,0
1242,0,20,42,0
1243,0,20,43,0
1244,0,20,44,0
1245,0,20,45,0
1246,0,20,46,0
1247,0,20,47,0
1248,0,20,48,0
1249,0,20,49,0
1250,0,20,50,0
1251,0,20,51,0
1252,0,20,52,0
1253,0,20,53,0
1254,0,20,54,0
1255,0,20,55,0
1256,0,20,56,0
1257,0,20,57,0
1258,0,20,58,0
1259,0,20,59,0
1260,0,21,0,0
1261,0,21,1,0
1262,0,21,2,0
1263,0,21,3,0
1264,0,21,4,0
1265,0,21,5,0
1266,0,21,6,0
1267,0,21,7,0
1268,0,21,8,0
1269,0,21,9,0
1270,0,21,10,0
1271,0,21,11,0
1272,0,21,12,0
1273,0,21,13,0
1274,0,21,14,0
1275,0,21,15,0
1276,0,21,16,0
1277,0,21,17,0
1278,0,21,18,0
1279,0,21,19,0
1280,0,21,20,0
1281,0,21,21,0
1282,0,21,22,0
1283,0,21,23,0
1284,0,21,24,0
1285,0,21,25,0
1286,0,21,26,0
1287,0,21,27,0
1288,0,21,28,0
1289,0,21,29,0
1290,0,21,30,0
1291,0,21,31,0
1292,0,21,32,0
1293,0,21,33,0
1294,0,21,34,0
1295,0,21,35,0
1296,0,21,36,0
1297,0,21,37,0
1298,0,21,38,0
1299,0,21,39,0
1300,0,21,40,0
1301,0,21,41,0
1302,0,21,42,0
1303,0,21,43,0
1304,0,21,44,0
1305,0,21,45,0
1306,0,21,46,0
1307,0,21,47,0
1308,0,21,48,0
1309,0,21,49,0
1310,0,21,50,0
1311,0,21,51,0
1312,0,21,52,0
1313,0,21,53,0
1314,0,21,54,0
1315,0,21,55,0
1316,0,21,56,0
1317,0,21,57,0
1318,0,21,58,0
1319,0,21,59,0
1320,0,22,0,0
1321,0,22,1,0
1322,0,22,2,0
1323,0,22,3,0
1324,0,22,4,0
1325,0,22,5,0
1326,0,22,6,0
1327,0,22,7,0
1328,0,22,8,0
1329,0,22,9,0
1330,0,22,10,0
1331,0,22,11,0
1332,0,22,12,0
1333,0,22,13,0
1334,0,22,14,0
1335,0,22,15,0
1336,0,22,16,0
1337,0,22,17,0
1338,0,22,18,0
1339,0,22,19,0
1340,0,22,20,0
1341,0,22,21,0
1342,0,22,22,0
1343,0,22,23,0
1344,0,22,24,0
1345,0,22,25,0
1346,0,22,26,0
1347,0,22,27,0
1348,0,22,28,0
1349,0,22,29,0
1350,0,22,30,0
1351,0,22,31,0
1352,0,22,32,0
1353,0,22,33,0
1354,0,22,34,0
1355,0,22,35,0
1356,0,22,36,0
1357,0,22,37,0
1358,0,22,38,0
1359,0,22,39,0
1360,0,22,40,0
1361,0,22,41,0
1362,0,22,42,0
1363,0,22,43,0
